API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_query,API_IPC_android.content.ContextWrapper_sendBroadcast,Network_TotalReceivedBytes,Network_TotalTransmittedBytes,Battery_wakelock,Logcat_error,Logcat_total,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,Memory_PssTotal,Memory_OpenSSLSockets,Memory_LocalBinders,Memory_Views,API_Database_android.content.ContextWrapper_deleteDatabase,API_FileIO_android.content.ContextWrapper_openFileOutput,API_Database_android.content.ContextWrapper_openOrCreateDatabase,type,before
0,0,0,730,1030,4,3144,10029,0,0,0,0,0,0,0,33992,0,9,0,0,0,0,No,1
1,0,0,4456,5119,3,4050,11324,0,0,0,0,13,0,0,71130,0,20,175,0,0,0,No,1
0,0,0,5628473,590846,4,2027,11793,0,0,0,0,2,0,6,122733,0,30,23,0,0,0,No,1
3,0,11,12107,29242,4,3321,11444,0,0,0,0,34,21,0,75540,0,25,262,0,0,0,No,1
1,0,1,3741045,299510,4,1513,12494,0,0,0,0,9,4,0,212423,0,42,496,0,0,0,No,1
0,0,0,0,0,4,1783,13146,0,0,0,0,3,0,0,42694,0,8,11,0,0,0,No,1
0,0,0,317405,15487,4,1876,10398,0,0,0,0,3,0,0,99006,0,32,72,0,0,0,No,1
2,0,2,574000,33216,4,1529,10565,0,0,0,0,0,0,0,91103,1,19,375,0,0,0,No,1
35,57,1,85215,30506,3,2096,13803,0,0,0,0,9,0,0,65175,2,15,10,0,0,0,No,1
0,0,0,93055,4101,4,1730,12096,0,0,0,0,3,0,0,105505,0,43,180,0,0,0,No,1
0,0,6,1760,2425,3,618,7906,0,0,0,0,2,2,0,53634,0,15,123,0,0,0,No,1
0,0,0,38613,12273,4,1535,9794,0,0,0,0,14,2,0,52001,0,21,44,0,1,0,No,1
0,0,0,118375,16814,3,1667,12357,0,0,0,0,0,0,0,97100,0,27,43,0,0,0,No,1
1,6,0,9216,3686,5,3608,10793,0,0,0,0,3,0,0,109245,4,34,57,0,13,0,No,1
0,0,0,71339,1907,4,3121,11044,0,0,0,0,0,0,0,100899,0,33,217,0,8,8,No,1
0,0,0,3997,3369,3,1483,10911,0,0,0,0,5,0,0,31143,0,9,8,0,0,0,No,1
0,0,0,0,0,4,1146,14419,0,0,0,0,3,0,0,43956,0,14,11,0,0,0,No,1
0,0,0,0,0,3,2143,18448,0,0,0,0,0,0,0,31746,0,2,0,0,0,0,No,1
0,0,0,9803,6496,4,4091,13924,0,0,0,0,8,0,0,76434,0,17,161,0,8,0,No,1
0,0,0,71338,1911,4,3742,11649,0,0,0,0,0,0,0,79172,0,28,146,0,0,0,No,1
0,0,0,29046,5650,5,1565,23585,0,0,0,0,30,30,0,64064,0,11,13,0,1,0,No,1
2,4,1,5543,2030,4,838,14510,0,0,0,0,3,0,0,93423,1,49,375,0,0,1,No,1
0,0,0,105491,51095,4,2914,25512,0,0,0,0,0,0,0,94772,0,29,100,0,0,0,No,1
3,34,0,23208,23144,4,2791,11001,0,0,0,0,11,11,0,91119,0,26,6,0,2,0,No,1
8,0,0,28326,4740,3,830,12519,0,0,0,0,3,0,16,107424,0,36,20,0,0,0,No,1
0,0,0,1522958,219675,3,1144,19398,0,0,0,0,0,0,0,108951,0,44,139,0,2,0,No,1
9,0,2,6422,16165,4,2958,10998,0,0,0,0,2,2,4,49495,0,11,126,0,0,0,No,1
0,0,0,2792,3458,4,3086,12681,0,0,0,0,8,0,0,39678,0,8,75,0,0,0,No,1
0,0,1,16931,1350,4,1608,12188,0,0,0,0,0,0,0,74261,0,19,619,0,0,0,No,1
0,0,0,32539,11979,3,4499,14257,0,0,0,0,44,22,0,58260,0,13,20,0,18,0,No,1
0,0,6,0,0,4,3562,10892,0,0,0,0,1,1,0,73239,0,11,7,0,0,0,No,1
2,0,49,186742,82160,5,6444,15675,0,0,0,0,34,0,68,105637,0,42,37,0,0,0,No,1
0,0,0,0,0,5,2648,13209,0,0,0,0,53,32,52,59908,0,13,29,0,18,0,No,1
0,0,0,0,0,3,2731,14320,0,0,0,0,0,0,0,40965,0,2,0,0,0,0,No,1
47,0,0,0,0,4,917,14796,0,0,0,0,0,0,0,54959,0,16,85,0,12,20,No,1
0,0,0,67444,103031,4,5812,14238,0,0,0,0,22,0,44,103756,0,41,54,0,0,0,No,1
0,0,0,421769,22792,2,1750,11171,0,0,0,0,0,0,0,102354,0,36,33,0,0,0,No,1
0,0,0,0,0,3,2973,11799,0,0,0,0,0,0,0,45472,0,3,0,0,0,0,No,1
0,0,18,0,0,4,8870,23021,0,0,0,0,0,0,0,48367,0,9,49,0,0,0,No,1
1,1,0,0,2100,4,3122,12774,0,0,0,0,6,5,14,63829,0,62,336,0,0,0,No,1
0,0,3,2319,2585,3,1952,13203,0,0,0,0,0,0,2,70481,0,26,150,0,0,0,No,1
0,0,0,0,0,3,2953,11408,0,0,0,0,0,0,0,39567,0,2,0,0,0,0,No,1
2,0,0,5068,7834,6,3803,14700,0,0,0,0,12,0,0,58026,0,13,75,0,0,0,No,1
11,0,0,1889,2785,3,1894,10910,0,0,0,0,6,3,2,45284,0,3,0,0,2,0,No,1
0,0,0,0,0,3,1234,19973,0,0,0,0,0,0,0,51820,0,14,26,0,0,0,No,1
15,16,12,1898977,279392,4,1502,22958,0,0,0,0,99,96,0,182683,5,31,194,0,40,0,No,1
0,0,0,18226,11376,4,3887,21201,0,0,0,0,22,0,0,49143,0,8,16,0,0,0,No,1
0,0,0,6680,87420,3,930,10543,0,0,0,0,0,0,12,63056,0,5,5,0,0,0,No,1
0,0,0,2792,3464,4,3310,10099,0,0,0,0,8,0,0,37235,0,8,75,0,0,0,No,1
1,0,0,9362,9387,4,2455,8137,0,0,3,0,9,0,24,83587,0,34,33,0,2,0,No,1
0,0,0,0,0,3,3024,11222,0,0,0,0,0,0,0,33332,0,3,0,0,0,0,No,1
17,9,0,0,0,3,1550,10098,0,0,0,0,6,0,0,57178,0,12,102,0,0,0,No,1
4,0,0,1142,2796,3,787,11577,0,0,0,0,66,33,40,48597,0,16,37,0,0,0,No,1
35,3,1,22140,4524,3,1965,11424,0,0,0,0,3,0,0,124459,1,33,110,0,1,0,No,1
0,0,0,120,1620,3,1493,10865,0,0,0,0,0,0,0,48168,0,15,18,0,0,0,No,1
0,0,0,0,0,4,1824,12616,0,0,0,0,0,0,0,29895,0,7,6,0,0,0,No,1
3,2,0,15252,4694,3,1988,10352,0,0,0,0,4,0,0,63564,2,11,192,0,0,0,No,1
0,0,0,0,0,3,2829,10082,0,0,0,0,0,0,0,49115,0,13,42,0,0,0,No,1
0,0,0,0,0,4,1516,11056,0,0,0,0,7,0,0,36707,0,10,100,0,0,0,No,1
0,0,0,0,0,3,1503,25133,0,0,0,0,0,0,0,36468,0,7,5,0,0,0,No,1
2,0,33,4886,7973,5,1699,16365,0,2,0,0,4,0,0,88304,0,40,167,0,1,0,No,1
0,0,0,5200,6740,3,964,7885,0,0,0,0,2,0,0,76719,0,30,62,0,0,0,No,1
0,0,0,27527,10736,3,1073,16650,0,0,0,0,38,19,0,57357,0,12,20,0,15,0,No,1
0,0,0,0,0,4,2399,16406,0,0,0,0,18,0,0,82893,0,19,4,0,0,0,No,1
1,0,0,0,3900,4,1529,10412,0,0,0,0,13,0,0,55685,0,31,206,0,0,0,No,1
0,0,0,0,0,4,1519,9177,0,0,0,0,0,0,0,30365,0,7,2,0,0,0,No,1
0,0,0,22557,5667,4,3201,10676,0,0,0,0,1,0,0,103549,2,22,454,0,0,0,No,1
0,0,0,0,0,4,2339,13945,0,0,6,0,0,0,0,61629,0,30,153,0,0,0,No,1
0,0,0,0,0,3,4837,16493,0,0,0,0,0,0,0,30605,0,2,0,0,0,0,No,1
0,0,0,0,0,3,1726,11630,0,0,0,0,0,0,0,105765,0,43,49,0,0,0,No,1
0,0,2,9875,14636,4,1705,11658,0,0,0,0,0,0,0,87510,1,32,11,0,0,0,No,1
0,0,0,84152,8468,4,2670,10771,0,0,0,0,10,0,0,114646,0,37,154,0,10,0,No,1
0,0,0,0,0,3,3099,9911,0,0,0,0,0,0,0,32176,0,3,0,0,0,0,No,1
0,0,0,0,0,4,1523,15526,0,0,0,0,0,0,0,70642,0,12,120,0,0,0,No,1
0,0,0,0,0,3,1665,21722,0,0,0,0,0,0,0,42339,0,10,32,0,0,0,No,1
0,0,0,0,0,2,7504,15063,0,0,0,0,0,0,0,50288,0,6,20,0,0,0,No,1
4,4,0,27584,6808,4,1570,10919,0,0,0,0,0,0,0,62063,1,18,179,0,0,0,No,1
0,0,0,0,0,4,6841,15735,0,0,0,0,24,0,0,90460,0,20,4,0,0,0,No,1
0,0,0,0,0,6,3212,26120,0,0,0,0,0,0,0,39698,0,10,6,0,0,0,No,1
14,2,8,613189,112916,4,2328,16324,0,0,0,0,17,16,0,204560,2,30,251,0,0,0,No,1
0,0,0,0,0,4,1478,13213,0,0,0,0,0,0,0,50118,0,6,20,0,0,0,No,1
1,0,0,145474,37223,4,3459,11062,0,0,6,0,14,0,40,143072,2,45,48,0,2,0,No,1
0,0,0,75906,5193,4,1584,8078,0,0,0,0,3,0,0,90620,0,35,129,0,2,0,No,1
0,0,0,0,0,3,2577,12207,0,0,0,0,0,0,0,33251,0,2,0,0,0,0,No,1
0,0,0,120,1680,4,763,10648,0,0,0,0,7,0,0,38811,0,8,73,0,0,0,No,1
0,0,2,71298,1910,4,830,12193,0,0,0,0,0,0,0,118019,0,43,198,0,0,0,No,1
0,0,0,160,2040,3,657,13035,0,0,0,0,0,0,0,40497,0,20,28,0,0,0,No,1
0,0,0,0,0,2,6324,12128,0,0,0,0,0,0,0,45410,0,10,12,0,0,0,No,1
0,0,0,0,0,5,860,21725,0,0,0,0,0,0,0,43716,0,8,15,0,0,0,No,1
10,0,0,2127,4534,4,1657,10783,0,0,0,0,10,5,4,61586,0,23,249,0,0,0,No,1
0,0,0,0,0,4,1397,11155,0,0,0,0,0,0,0,49218,0,10,20,0,0,0,No,1
1,0,0,336477,56640,5,889,12920,0,0,19,0,44,0,126,101946,0,33,13,0,3,0,No,1
0,0,0,318505,36588,4,1537,13648,0,0,0,0,0,0,0,123808,1,69,391,0,0,0,No,1
0,0,0,0,0,3,1638,20080,0,0,0,0,0,0,0,32402,0,2,0,0,0,0,No,1
0,0,0,0,0,3,3798,12035,0,0,8,0,0,0,0,47579,0,16,37,0,0,0,No,1
0,0,0,0,0,3,2863,19249,0,0,0,0,0,0,0,47942,0,9,27,0,0,0,No,1
0,0,0,770,1030,4,3143,10022,0,0,0,0,0,0,0,33359,0,9,0,0,0,0,No,1
0,0,0,30731,11517,3,705,16749,0,0,0,0,40,20,0,63583,0,13,20,0,16,0,No,1
0,0,0,0,0,3,2618,10311,0,0,1,0,0,0,0,31336,0,4,0,0,0,0,No,1
0,0,0,71338,1921,4,1854,12937,0,0,0,0,0,0,0,119398,0,39,66,0,0,0,No,1
18,13,3,26645,5182,4,691,10492,0,0,0,0,1,0,0,79516,0,27,191,0,0,0,No,1
0,0,0,0,0,3,7072,25349,0,0,0,0,0,0,0,50610,0,8,9,0,2,0,No,1
0,0,1,0,0,3,1369,14563,0,0,0,0,0,0,0,37768,0,2,0,0,0,0,No,1
0,0,0,730,1030,4,3366,9732,0,0,0,0,0,0,0,33627,0,9,0,0,0,0,No,1
3,11,0,0,0,3,657,11311,0,0,0,0,0,2,0,145120,0,31,483,0,0,0,No,1
0,0,0,0,0,4,1627,12093,10,0,0,0,0,0,0,52919,0,12,61,0,0,0,No,1
5,1,0,472275,84147,5,1344,14105,0,0,0,0,14,0,28,105149,4,44,18,0,17,0,No,1
0,0,0,0,0,3,2158,13426,0,0,0,0,29,0,0,40292,0,8,5,0,0,0,No,1
0,0,0,39014,16924,4,7568,18293,0,0,0,0,1,0,0,75328,5,23,200,0,0,0,No,1
5,0,0,0,0,3,797,11569,0,0,0,0,1,0,0,54741,0,4,0,0,0,0,No,1
0,0,0,622,903,3,1786,11899,0,0,0,0,0,0,0,50270,0,24,75,0,0,0,No,1
0,0,0,0,0,3,1511,15000,0,0,0,0,0,0,0,101356,0,31,22,0,0,0,No,1
0,0,0,1830,1274,3,8665,25250,0,0,0,0,0,0,0,54260,0,15,697,0,0,0,No,1
0,0,0,0,0,3,1543,9806,0,0,0,0,0,0,0,33831,0,3,0,0,0,0,No,1
0,0,0,49822,20659,3,2945,12628,0,0,0,0,0,0,0,71842,2,11,24,0,0,0,No,1
4,3,0,44219,18568,4,1978,14881,0,0,0,0,0,0,0,85120,6,26,412,0,1,0,No,1
1,21,0,14578,9979,6,5803,13402,0,0,0,0,0,0,0,64022,2,18,289,0,0,0,No,1
0,0,0,0,0,5,154950,253545,0,0,0,0,3,0,0,62130,0,14,8,0,0,0,No,1
0,0,0,0,0,3,6462,15508,0,0,0,0,0,0,0,52480,0,14,20,0,0,0,No,1
0,0,0,0,0,3,3198,20348,0,0,0,0,0,0,0,32110,0,2,0,0,0,0,No,1
1,0,0,347783,81717,4,3923,12501,0,0,19,0,30,0,100,122118,0,51,59,0,3,0,No,1
0,0,0,0,0,4,9845,18492,0,0,0,0,15,0,0,85011,0,21,4,0,0,0,No,1
0,0,0,3355,5059,4,1511,20188,0,0,0,0,9,4,0,82756,0,43,385,0,0,0,No,1
0,0,0,0,0,4,580,8251,0,0,6,6,0,0,0,61532,0,17,83,0,0,0,No,1
0,0,0,270901,72031,3,1605,10832,0,0,1,0,0,0,4,107069,0,25,71,0,0,0,No,1
0,0,0,492837,27336,3,1724,22663,0,0,0,0,0,0,0,44138,0,7,9,0,27,0,No,1
0,0,0,0,0,3,1357,9372,0,0,0,0,0,0,0,33312,0,3,0,0,0,0,No,1
3,15,2,22762,6294,4,2672,7589,0,0,0,0,0,0,0,91541,2,31,150,0,15,0,No,1
0,0,0,640,8700,4,2227,9756,0,0,0,0,22,0,0,73599,0,10,6,0,0,0,No,1
0,0,8,252931,86820,3,1450,10414,0,0,0,0,0,0,0,154416,4,63,353,0,0,0,No,1
0,0,0,0,0,3,3663,11867,0,0,0,0,0,0,0,40359,0,2,0,0,0,0,No,1
0,0,0,0,0,4,1525,8518,0,0,0,0,0,0,0,30515,0,7,6,0,0,0,No,1
0,0,0,0,0,5,857,13548,0,0,0,0,8,8,0,117822,0,34,196,0,0,0,No,1
0,0,0,169502,13140,3,4117,17359,0,0,0,0,0,0,0,58302,1,9,44,0,0,0,No,1
0,0,0,604,3634,4,3197,11631,0,0,0,0,1,1,0,52018,0,24,148,0,12,0,No,1
45,27,0,450405,35328,5,3401,12992,0,0,0,0,101,59,134,79199,0,11,60,0,71,0,No,1
0,0,0,0,0,4,1798,9449,0,0,0,0,0,0,0,30577,0,3,0,0,0,0,No,1
0,0,0,0,0,3,1545,23778,0,0,0,0,0,0,0,51097,0,12,26,0,0,0,No,1
1,13,0,1073883,57737,4,1706,13537,0,0,0,0,0,0,0,72731,0,23,13,0,4,0,No,1
0,0,0,0,0,3,819,8325,0,0,0,0,4,0,0,83517,0,25,128,0,0,0,No,1
0,0,3,1246,904,3,4929,12868,0,0,0,0,4,0,0,50396,0,20,110,0,0,0,No,1
0,0,0,92139,3512,4,693,11016,0,0,0,0,0,0,0,57576,0,16,106,0,11,0,No,1
0,0,0,0,0,4,1533,14335,0,0,0,0,17,0,0,87437,0,27,4,0,0,0,No,1
0,0,0,0,0,3,3320,14443,0,0,0,0,0,0,0,48360,0,6,20,0,0,0,No,1
0,0,0,0,0,3,3360,12533,0,0,0,0,0,0,0,33561,0,2,0,0,0,0,No,1
0,0,0,63044,18365,4,4060,11718,0,0,0,0,1,0,0,87619,5,26,290,0,0,0,No,1
0,0,0,0,0,3,1558,12180,0,0,0,0,0,0,0,34260,0,3,0,0,0,0,No,1
5,15,0,0,0,3,7337,14839,0,0,0,0,0,0,0,66842,0,21,213,0,0,0,No,1
0,0,0,0,0,2,2079,11305,0,0,12,0,0,0,0,67254,0,20,168,0,0,0,No,1
0,0,0,3264,4041,4,945,12183,0,0,0,0,9,0,0,40592,0,8,75,0,0,0,No,1
0,0,0,0,0,3,493,12718,0,0,0,0,0,0,0,53083,0,9,0,0,0,0,No,1
0,0,0,0,0,3,1510,18872,0,0,0,0,0,0,0,45972,0,16,84,0,0,0,No,1
0,0,0,0,0,5,2292,8207,0,0,0,0,0,0,0,63636,0,18,73,0,0,0,No,1
0,0,1,167954,14169,3,2789,24005,0,0,0,0,1,0,0,74241,0,32,81,0,0,0,No,1
0,0,0,0,0,3,1673,10213,0,0,0,0,0,0,0,35488,0,3,0,0,0,0,No,1
0,0,0,0,0,3,1749,9508,0,0,0,0,0,0,0,33197,0,6,7,0,0,0,No,1
0,0,0,0,0,3,10566,21110,0,0,0,0,0,0,0,32223,0,2,0,0,0,0,No,1
0,0,0,0,0,3,2693,14338,0,0,0,0,0,0,0,32815,0,2,0,0,0,0,No,1
35,13,1,9552,2952,3,3336,11413,0,0,0,0,0,2,0,87956,2,24,125,0,1,0,No,1
0,0,0,0,0,3,8211,16276,0,0,0,0,0,0,0,48242,0,3,0,0,0,0,No,1
0,0,241,7052,7123,7,1505,9305,0,0,0,0,0,0,0,167916,0,43,15,0,0,0,No,1
0,0,0,77278,53250,3,3942,16087,0,0,0,0,0,0,0,51745,0,9,6,0,0,0,No,1
0,0,1,6039461,437017,4,1521,10031,0,0,0,0,1,6,2,90154,1,30,45,0,0,0,No,1
5,17,2,560,7140,4,3079,10208,0,0,0,0,9,0,0,78025,0,41,498,0,0,0,No,1
0,0,0,0,0,3,3359,13869,48,0,0,0,0,0,0,34172,0,2,0,0,0,0,No,1
0,0,0,4037,3469,3,1517,10302,0,0,0,0,5,0,0,32174,0,10,8,0,0,0,No,1
0,0,0,0,0,3,3331,25013,0,0,0,0,0,0,0,36950,0,7,5,0,0,0,No,1
0,0,0,0,0,3,2118,15664,0,0,0,0,0,0,0,31876,0,2,0,0,0,0,No,1
0,0,0,0,0,3,2407,9097,0,0,0,0,0,0,0,56354,0,9,28,0,0,0,No,1
0,0,0,18640,14250,4,6111,13811,0,0,0,0,0,0,0,56453,0,14,278,0,0,0,No,1
0,0,0,6656,4720,4,3080,11606,0,0,0,0,0,0,0,50995,0,21,290,0,0,0,No,1
2,3,0,8805,3091,4,1495,8393,0,0,0,0,0,0,0,65609,1,22,307,0,2,0,No,1
0,0,0,0,0,3,1725,14113,0,0,0,0,0,0,0,32296,0,2,0,0,0,0,No,1
2,5,0,93115,94769,5,1364,13088,0,0,0,0,4,0,0,589844,4,38,424,0,0,0,No,1
0,0,0,0,0,3,1687,13935,0,0,0,0,0,0,0,50048,0,9,22,0,0,0,No,1
0,0,0,25288,20247,4,691,11064,0,0,0,0,0,0,0,49189,0,12,51,0,0,0,No,1
6,0,1,0,0,3,3354,11579,0,0,0,0,51,17,0,43201,0,8,23,0,11,0,No,1
0,0,4,2975539,156396,4,2543,10886,0,0,0,0,5,3,6,139127,2,41,137,0,0,0,No,1
6,4,2,16296,8594,4,448,6697,0,0,0,0,16,3,10,82436,0,24,508,0,6,0,No,1
0,0,0,846586,39065,3,4750,12642,0,0,0,0,0,0,0,91048,0,33,42,0,0,0,No,1
0,0,0,0,0,3,2403,8314,0,0,0,0,0,0,0,40354,0,10,20,0,0,0,No,1
0,0,0,0,0,3,8999,20023,0,0,0,0,0,0,0,31344,0,2,0,0,0,0,No,1
4,2,0,1138,1874,5,476,6618,0,0,0,0,11,0,0,84166,0,37,503,0,1,0,No,1
0,0,0,523618,67645,4,3511,13813,0,0,0,0,0,0,0,93648,0,36,30,0,0,0,No,1
0,0,5,264785,29471,3,3191,24372,0,0,0,0,1,0,0,92023,0,32,70,0,0,0,No,1
0,0,0,0,0,3,2362,15885,0,0,0,0,0,0,0,30614,0,2,0,0,0,0,No,1
7,0,6,11198,5004,7,688,13691,0,0,0,0,4,0,40,65695,0,19,97,0,0,0,No,1
0,0,0,0,0,4,842,11276,0,0,0,0,0,0,0,48537,0,9,20,0,0,0,No,1
0,0,0,3304,4060,4,1523,11594,0,0,0,0,9,0,0,39696,0,8,73,0,0,0,No,1
0,0,0,755905,72353,3,5003,18459,0,0,0,0,42,0,0,47827,0,7,7,0,0,0,No,1
0,0,0,0,0,4,585,11486,0,0,0,0,0,0,0,44979,0,12,9,0,0,0,No,1
0,0,0,175921,31149,4,5063,15468,0,0,0,0,115,21,0,63556,0,10,28,0,18,0,No,1
0,0,0,0,0,2,2633,16958,0,0,0,0,0,0,0,52273,0,13,26,0,0,0,No,1
0,0,0,0,0,4,769,11133,0,0,0,0,4,0,6,57413,0,18,17,0,0,0,No,1
2,0,2,32558,13848,4,392,6873,0,0,0,0,6,0,0,77278,3,21,210,0,0,0,No,1
0,0,0,0,0,3,2815,9265,0,0,0,0,3,0,0,82000,0,34,75,0,0,0,No,1
0,0,0,551,464,4,2811,10112,0,0,0,0,0,0,0,42865,0,12,13,0,0,0,No,1
0,0,0,7294,10626,3,1519,9469,0,0,0,0,3,0,0,79836,0,33,75,0,0,0,No,1
0,0,0,2292943,135275,3,3010,13209,0,0,0,0,0,0,0,113131,0,44,72,0,0,0,No,1
0,0,0,71338,1914,4,1689,11836,0,0,0,0,0,1,0,62432,0,32,274,0,0,0,No,1
0,0,29,0,0,4,1664,13550,0,0,0,0,7,0,14,49978,0,20,46,0,0,0,No,1
0,0,0,0,0,4,6856,13961,0,0,0,0,0,0,0,30862,0,8,6,0,0,0,No,1
0,0,0,0,0,4,1665,7182,0,0,0,0,0,0,0,49216,0,10,32,0,0,0,No,1
11,3,0,72614,15541,6,3091,11007,0,0,1,0,24,1,0,99912,0,18,81,0,0,0,No,1
24,14,1,0,0,4,1567,7910,0,0,0,0,19,11,10,161823,4,45,292,0,6,0,No,1
0,0,0,5280,7980,4,7106,17299,26,0,0,0,20,0,0,41322,0,10,6,0,0,0,No,1
0,0,0,1707,2326,3,1354,6708,0,0,0,0,8,0,0,51550,0,13,54,0,2,0,No,1
0,0,0,0,0,2,1496,11084,0,0,0,0,0,0,0,35077,0,2,0,0,0,0,No,1
15,0,1,126864,37174,3,1054,13273,0,0,0,0,0,4,0,101564,3,9,322,0,128,0,No,1
0,0,0,120,1620,4,1513,11788,0,0,0,0,6,0,0,36745,0,8,73,0,0,0,No,1
0,0,0,0,0,4,2787,13539,0,0,0,0,3,0,0,45791,0,14,11,0,0,0,No,1
0,0,0,0,0,3,6230,17078,0,0,0,0,0,0,0,41939,0,8,5,0,24,0,No,1
0,0,0,0,0,4,882,12073,0,0,5,0,0,0,0,55377,0,30,122,0,0,0,No,1
0,0,1,74668,12043,3,2107,11020,0,0,2,0,0,0,0,89203,3,20,285,0,0,0,No,1
0,0,0,0,0,2,1708,16734,0,0,0,0,0,0,0,48651,0,12,16,0,0,0,No,1
7,0,0,6699,7515,4,2846,12804,0,0,0,0,9,3,6,46979,0,12,0,0,0,0,No,1
0,0,2,1788,2583,5,2626,13265,0,0,0,0,0,0,0,53484,0,18,40,0,0,0,No,1
0,0,0,9289,6657,4,2244,16228,0,0,0,0,13,0,0,58375,0,19,287,0,0,0,No,1
0,0,0,237300,23362,5,1669,8918,0,0,0,0,0,0,0,117414,1,43,89,0,0,0,No,1
0,0,0,200,300,4,1952,11347,0,0,0,0,5,0,0,40994,0,10,6,0,0,0,No,1
0,0,0,0,0,4,1011,20083,0,0,0,0,0,0,0,45361,0,8,14,0,0,0,No,1
0,0,4,0,0,2,928,12351,0,0,0,0,0,0,0,44422,0,10,8,0,0,0,No,1
0,0,0,97774,3565,4,3259,13100,0,0,0,0,3,0,0,94122,0,42,152,0,0,0,No,1
0,0,0,0,0,3,1601,14174,0,0,0,0,0,0,0,39540,0,9,8,0,0,0,No,1
0,0,3,2319,2585,3,2044,14686,0,0,0,0,0,0,2,69418,0,21,190,0,0,0,No,1
0,0,0,0,0,3,3077,10657,0,0,4,2,0,0,0,37767,0,5,0,0,0,0,No,1
0,0,0,0,0,5,3927,143586,0,0,0,0,3,0,0,64834,0,12,7,0,0,0,No,1
0,46,0,37733,45075,4,1544,13728,0,0,0,0,36,44,100,76339,0,25,11,0,0,0,No,1
1,0,0,487696,58392,4,1140,14285,0,0,37,0,38,0,150,100359,0,29,11,0,4,0,No,1
7,11,1,1036963,93461,4,2889,11423,0,0,0,0,0,0,0,124050,8,39,31,0,2,0,No,1
0,0,0,3264,4034,4,5157,12087,0,0,0,0,9,0,0,40185,0,8,73,0,0,0,No,1
0,0,0,0,0,3,1523,15617,0,0,7,0,0,0,0,47821,0,20,37,0,0,0,No,1
0,0,0,80,840,5,1183,10561,0,0,0,0,2,0,0,40380,0,10,6,0,0,0,No,1
0,0,0,32302,11754,3,1137,12894,0,0,0,0,40,20,0,66288,0,13,20,0,16,0,No,1
0,0,0,0,0,3,1505,13105,0,0,0,0,0,0,0,47662,0,3,0,0,0,0,No,1
0,0,0,541965,65218,4,3699,15838,0,0,0,0,0,0,0,93709,0,35,30,0,0,0,No,1
24,0,0,28665,14134,5,1111,13160,0,0,0,0,32,32,64,56957,0,9,35,0,0,0,No,1
0,0,0,34502,5495,3,1887,11218,0,0,0,0,0,0,0,78796,0,28,9,0,0,0,No,1
1,6,18,342576,54903,3,1841,14856,0,0,0,0,174,172,0,123903,3,41,576,0,0,0,No,1
0,0,0,2348171,150728,3,2179,10184,0,0,0,0,0,0,0,109960,0,33,40,0,0,0,No,1
0,0,0,0,0,3,1513,7288,0,0,1,1,0,0,0,35780,0,12,84,0,1,0,No,1
0,0,0,80,1440,7,3876,11918,0,0,0,0,10,0,4,71413,0,30,233,0,0,0,No,1
0,0,0,0,0,4,2501,11202,0,0,0,0,77,16,93,56841,0,15,34,0,0,0,No,1
0,0,0,0,0,4,1517,9891,0,0,0,0,0,0,0,30645,0,7,6,0,0,0,No,1
2,0,0,0,0,3,1910,10565,0,0,0,0,0,0,0,91134,0,29,91,0,1,0,No,1
16,17,0,25004,14567,3,708,10841,0,0,0,0,22,13,28,109097,2,53,289,0,0,0,No,1
0,0,0,375459,39057,4,6341,16547,0,0,0,0,0,29,0,30731,0,10,6,0,0,0,No,1
1,1,1,7848568,567316,3,849,10044,0,0,0,0,0,0,0,96893,0,27,18,0,1,0,No,1
6,0,0,0,9000,4,1553,14168,0,0,0,0,37,0,0,66072,0,11,39,0,0,0,No,1
75,194,7,3076137,285058,6,2231,9081,0,0,0,0,44,29,144,114737,0,43,25,0,0,0,No,1
6,142,0,0,0,2,1753,20373,0,0,0,0,32,32,64,65166,0,9,104,0,0,0,No,1
0,0,0,0,0,3,1668,20480,0,0,0,0,0,0,0,33221,0,2,0,0,0,0,No,1
0,0,0,0,0,3,2717,8797,0,0,3,0,0,0,8,103284,0,29,18,0,0,0,No,1
1,0,0,145037,36872,4,2748,13620,0,0,6,0,14,0,40,145692,2,44,46,0,2,0,No,1
0,0,0,0,0,2,923,17615,0,0,2,0,0,0,0,55863,0,14,17,0,0,0,No,1
0,0,0,0,0,3,1513,24785,0,0,0,0,0,0,0,42658,0,4,16,0,0,0,No,1
0,0,20,0,0,4,2345,18122,0,0,0,0,0,0,0,47485,0,10,7,0,12,0,No,1
0,0,3,44540,16567,5,1891,19270,0,0,0,0,1,0,0,86744,6,29,517,0,0,0,No,1
0,0,0,0,0,4,9154,19316,0,0,0,0,0,0,0,55298,0,15,30,0,0,0,No,1
0,0,0,858,1257,5,3291,11744,0,0,0,0,2,0,2,45438,0,11,29,0,1,0,No,1
